timestamp,attack_vector,packets_sent,bytes_sent,active_connections,response_latency_ms,cid_len
2026-03-22T00:12:05.684370789+00:00,both,13098372,484639764,0,0.000,20
2026-03-22T00:12:06.184008853+00:00,both,13487069,499021553,0,0.000,20
2026-03-22T00:12:06.683661085+00:00,both,13885137,513750069,0,0.000,20
2026-03-22T00:12:07.184424043+00:00,both,14285558,528565646,0,0.000,20
2026-03-22T00:12:07.684038445+00:00,both,14683395,543285615,0,0.000,20
2026-03-22T00:12:08.183641056+00:00,both,15087569,558240053,0,0.000,20
2026-03-22T00:12:08.684284316+00:00,both,15480633,572783421,0,0.000,20
2026-03-22T00:12:09.183964377+00:00,both,15881300,587608100,0,0.000,20
2026-03-22T00:12:09.683473173+00:00,both,16288265,602665805,0,0.000,20
2026-03-22T00:12:10.183639758+00:00,both,16688982,617492334,0,0.000,20
2026-03-22T00:12:10.684237840+00:00,both,17093881,632473597,0,0.000,20
2026-03-22T00:12:11.183841881+00:00,both,17493934,647275558,0,0.000,20
2026-03-22T00:12:11.684466257+00:00,both,17897867,662221079,0,0.000,20
2026-03-22T00:12:12.184038832+00:00,both,18294973,676914001,0,0.000,20
2026-03-22T00:12:12.683700778+00:00,both,18691950,691602150,0,0.000,20
2026-03-22T00:12:13.183719952+00:00,both,19085568,706166016,0,0.000,20
2026-03-22T00:12:13.684382774+00:00,both,19476924,720646188,0,0.000,20
2026-03-22T00:12:14.184046105+00:00,both,19877729,735475973,0,0.000,20
2026-03-22T00:12:14.683811163+00:00,both,20286480,750599760,0,0.000,20
2026-03-22T00:12:15.183497156+00:00,both,20681052,765198924,0,0.000,20
2026-03-22T00:12:15.684183340+00:00,both,21090340,780342580,0,0.000,20
2026-03-22T00:12:16.183890253+00:00,both,21480488,794778056,0,0.000,20
2026-03-22T00:12:16.683625434+00:00,both,21871866,809259042,0,0.000,20
2026-03-22T00:12:17.184418859+00:00,both,22266246,823851102,0,0.000,20
2026-03-22T00:12:17.684037446+00:00,both,22671602,838849274,0,0.000,20
2026-03-22T00:12:18.183612316+00:00,both,23081724,854023788,0,0.000,20
2026-03-22T00:12:18.684241793+00:00,both,23483451,868887687,0,0.000,20
2026-03-22T00:12:19.183929025+00:00,both,23870705,883216085,0,0.000,20
2026-03-22T00:12:19.683579584+00:00,both,24282930,898468410,0,0.000,20
2026-03-22T00:12:20.184286019+00:00,both,24690598,913552126,0,0.000,20
2026-03-22T00:12:20.683996340+00:00,both,25092003,928404111,0,0.000,20
2026-03-22T00:12:21.183755636+00:00,both,25487189,943025993,0,0.000,20
2026-03-22T00:12:21.684415697+00:00,both,25895833,958145821,0,0.000,20
2026-03-22T00:12:22.183582446+00:00,both,26295535,972934795,0,0.000,20
2026-03-22T00:12:22.684158650+00:00,both,26692447,987620539,0,0.000,20
2026-03-22T00:12:23.183772159+00:00,both,27101236,1002745732,0,0.000,20
2026-03-22T00:12:23.683894641+00:00,both,27505618,1017707866,0,0.000,20
2026-03-22T00:12:24.183490880+00:00,both,27870343,1031202691,0,0.000,20
2026-03-22T00:12:24.684036877+00:00,both,28261881,1045689597,0,0.000,20
2026-03-22T00:12:25.184438475+00:00,both,28638156,1059611772,0,0.000,20
2026-03-22T00:12:25.683727328+00:00,both,29027000,1073999000,0,0.000,20
2026-03-22T00:12:26.184324204+00:00,both,29406808,1088051896,0,0.000,20
2026-03-22T00:12:26.683877827+00:00,both,29784010,1102008370,0,0.000,20
2026-03-22T00:12:27.183459950+00:00,both,30152261,1115633657,0,0.000,20
2026-03-22T00:12:27.684043971+00:00,both,30529308,1129584396,0,0.000,20
2026-03-22T00:12:28.183626587+00:00,both,30904234,1143456658,0,0.000,20
2026-03-22T00:12:28.684264783+00:00,both,31286939,1157616743,0,0.000,20
2026-03-22T00:12:29.183852097+00:00,both,31642645,1170777865,0,0.000,20
2026-03-22T00:12:29.684444385+00:00,both,32001384,1184051208,0,0.000,20
2026-03-22T00:12:30.184040486+00:00,both,32362458,1197410946,0,0.000,20
2026-03-22T00:12:30.683604977+00:00,both,32718238,1210574806,0,0.000,20
2026-03-22T00:12:31.184249339+00:00,both,33077930,1223883410,0,0.000,20
2026-03-22T00:12:31.683806648+00:00,both,33439484,1237260908,0,0.000,20
2026-03-22T00:12:32.184386201+00:00,both,33802606,1250696422,0,0.000,20
2026-03-22T00:12:32.684036584+00:00,both,34165246,1264114102,0,0.000,20
2026-03-22T00:12:33.183637271+00:00,both,34526119,1277466403,0,0.000,20
