timestamp,attack_vector,packets_sent,bytes_sent,active_connections,response_latency_ms,cid_len
2026-03-21T23:21:24.219497913+00:00,raw,2069613,76575681,0,0.000,20
2026-03-21T23:21:24.719167475+00:00,raw,2122238,78522806,0,0.000,20
2026-03-21T23:21:25.219150064+00:00,raw,2174292,80448804,0,0.000,20
2026-03-21T23:21:25.719137137+00:00,raw,2226707,82388159,0,0.000,20
2026-03-21T23:21:26.219108051+00:00,raw,2279412,84338244,0,0.000,20
2026-03-21T23:21:26.719097519+00:00,raw,2331386,86261282,0,0.000,20
2026-03-21T23:21:27.219070705+00:00,raw,2383822,88201414,0,0.000,20
2026-03-21T23:21:27.719061691+00:00,raw,2435246,90104102,0,0.000,20
2026-03-21T23:21:28.219064412+00:00,raw,2486228,91990436,0,0.000,20
2026-03-21T23:21:28.720028521+00:00,raw,2538018,93906666,0,0.000,20
2026-03-21T23:21:29.218687943+00:00,raw,2589660,95817420,0,0.000,20
2026-03-21T23:21:29.719246607+00:00,raw,2640693,97705641,0,0.000,20
2026-03-21T23:21:30.218819817+00:00,raw,2692490,99622130,0,0.000,20
2026-03-21T23:21:30.719409142+00:00,raw,2744728,101554936,0,0.000,20
2026-03-21T23:21:31.218983900+00:00,raw,2796771,103480527,0,0.000,20
2026-03-21T23:21:31.719538398+00:00,raw,2849050,105414850,0,0.000,20
2026-03-21T23:21:32.219096197+00:00,raw,2900788,107329156,0,0.000,20
2026-03-21T23:21:32.718662647+00:00,raw,2952702,109249974,0,0.000,20
2026-03-21T23:21:33.219203348+00:00,raw,3004724,111174788,0,0.000,20
2026-03-21T23:21:33.719300447+00:00,raw,3056674,113096938,0,0.000,20
2026-03-21T23:21:34.218594398+00:00,raw,3109815,115063155,0,0.000,20
2026-03-21T23:21:34.718848243+00:00,raw,3163274,117041138,0,0.000,20
2026-03-21T23:21:35.219121853+00:00,raw,3215801,118984637,0,0.000,20
2026-03-21T23:21:35.719383745+00:00,raw,3268612,120938644,0,0.000,20
2026-03-21T23:21:36.218783538+00:00,raw,3321019,122877703,0,0.000,20
2026-03-21T23:21:36.719115564+00:00,raw,3371397,124741689,0,0.000,20
2026-03-21T23:21:37.219395695+00:00,raw,3423463,126668131,0,0.000,20
2026-03-21T23:21:37.718973701+00:00,raw,3475378,128588986,0,0.000,20
2026-03-21T23:21:38.218604764+00:00,raw,3526745,130489565,0,0.000,20
2026-03-21T23:21:38.719149070+00:00,raw,3578494,132404278,0,0.000,20
2026-03-21T23:21:39.218742448+00:00,raw,3629138,134278106,0,0.000,20
2026-03-21T23:21:39.719322866+00:00,raw,3679860,136154820,0,0.000,20
2026-03-21T23:21:40.218886177+00:00,raw,3731419,138062503,0,0.000,20
2026-03-21T23:21:40.718620256+00:00,raw,3784021,140008777,0,0.000,20
2026-03-21T23:21:41.219484690+00:00,raw,3836732,141959084,0,0.000,20
2026-03-21T23:21:41.719159004+00:00,raw,3889405,143907985,0,0.000,20
2026-03-21T23:21:42.218819111+00:00,raw,3942142,145859254,0,0.000,20
2026-03-21T23:21:42.719493345+00:00,raw,3994248,147787176,0,0.000,20
2026-03-21T23:21:43.219237728+00:00,raw,4047392,149753504,0,0.000,20
2026-03-21T23:21:43.719035009+00:00,raw,4100499,151718463,0,0.000,20
2026-03-21T23:21:44.218829853+00:00,raw,4152731,153651047,0,0.000,20
2026-03-21T23:21:44.719581739+00:00,raw,4204378,155561986,0,0.000,20
2026-03-21T23:21:45.219438472+00:00,raw,4256600,157494200,0,0.000,20
2026-03-21T23:21:45.719261578+00:00,raw,4308692,159421604,0,0.000,20
2026-03-21T23:21:46.218749219+00:00,raw,4359962,161318594,0,0.000,20
2026-03-21T23:21:46.719192914+00:00,raw,4412188,163250956,0,0.000,20
2026-03-21T23:21:47.218659112+00:00,raw,4464252,165177324,0,0.000,20
2026-03-21T23:21:47.719067306+00:00,raw,4515849,167086413,0,0.000,20
2026-03-21T23:21:48.219499072+00:00,raw,4568250,169025250,0,0.000,20
2026-03-21T23:21:48.719319333+00:00,raw,4620984,170976408,0,0.000,20
2026-03-21T23:21:49.219412353+00:00,raw,4673384,172915208,0,0.000,20
2026-03-21T23:21:49.718713920+00:00,raw,4725535,174844795,0,0.000,20
2026-03-21T23:21:50.218820343+00:00,raw,4778079,176788923,0,0.000,20
2026-03-21T23:21:50.718972067+00:00,raw,4829126,178677662,0,0.000,20
2026-03-21T23:21:51.219163331+00:00,raw,4881445,180613465,0,0.000,20
2026-03-21T23:21:51.719422829+00:00,raw,4932412,182499244,0,0.000,20
2026-03-21T23:21:52.218698723+00:00,raw,4983933,184405521,0,0.000,20
2026-03-21T23:21:52.719285460+00:00,raw,5033959,186256483,0,0.000,20
2026-03-21T23:21:53.219608391+00:00,raw,5085821,188175377,0,0.000,20
2026-03-21T23:21:53.719592585+00:00,raw,5137632,190092384,0,0.000,20
2026-03-21T23:21:54.219599839+00:00,raw,5190006,192030222,0,0.000,20
2026-03-21T23:21:54.718630497+00:00,raw,5242055,193956035,0,0.000,20
2026-03-21T23:21:55.218680170+00:00,raw,5292490,195822130,0,0.000,20
2026-03-21T23:21:55.718735138+00:00,raw,5344067,197730479,0,0.000,20
2026-03-21T23:21:56.219191952+00:00,raw,5396224,199660288,0,0.000,20
2026-03-21T23:21:56.719017377+00:00,raw,5448489,201594093,0,0.000,20
2026-03-21T23:21:57.219189830+00:00,raw,5499474,203480538,0,0.000,20
2026-03-21T23:21:57.719425451+00:00,raw,5549177,205319549,0,0.000,20
2026-03-21T23:21:58.219627680+00:00,raw,5599827,207193599,0,0.000,20
2026-03-21T23:21:58.718809846+00:00,raw,5651113,209091181,0,0.000,20
2026-03-21T23:21:59.219011067+00:00,raw,5701007,210937259,0,0.000,20
2026-03-21T23:21:59.719204551+00:00,raw,5751471,212804427,0,0.000,20
